image_id,image_path,image_filename,split,method,city_name,predicted_class_index,predicted_class_label,predicted_probability,gdino_model_id,sam_model_id,grounding_text_prompt,gdino_box_threshold,gdino_text_threshold,gdino_num_boxes,sam_num_masks,used_full_image_fallback,combined_mask_area,attribution_percentile,threshold_value,attribution_density,attribution_map_height,attribution_map_width,mask_height,mask_width,attribution_mass_inside,attribution_mass_outside,combined_iou,inside_ratio,coverage_ratio,attribution_area,intersection_area,union_area,sam_mask_area,runtime_seconds,status
Unknown__Lynn_Haven_Florida-hurricane-michael_00000049_pre_disaster_86c29700-a220-4f84-9dd7-35c543b48e76.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Lynn_Haven_Florida-hurricane-michael_00000049_pre_disaster_86c29700-a220-4f84-9dd7-35c543b48e76.png,Lynn_Haven_Florida-hurricane-michael_00000049_pre_disaster_86c29700-a220-4f84-9dd7-35c543b48e76.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.6455725431442261,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,3869,80.0,0.02466772720217705,0.20005169294391315,224,224,53,73,1.0,0.0,0.20005169294391315,1.0,0.20005169294391315,774,774,3869,3869,0.495,success
Unknown__Lynn_Haven_Florida-hurricane-michael_00000059_pre_disaster_8ed1574a-39cf-4088-b44c-6bd1af7e42cd.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Lynn_Haven_Florida-hurricane-michael_00000059_pre_disaster_8ed1574a-39cf-4088-b44c-6bd1af7e42cd.png,Lynn_Haven_Florida-hurricane-michael_00000059_pre_disaster_8ed1574a-39cf-4088-b44c-6bd1af7e42cd.png,holdout,transformer_explainability,Lynn Haven Florida,9,AmorphousConcrete,0.9901012182235718,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,4,4,False,2922,80.0,0.059662297368049615,0.2,224,224,79,65,0.6242131293043964,0.3757868706956035,0.22071097372488407,0.6952288218111002,0.24435318275154005,1027,714,3235,2922,0.488,success
Unknown__Lynn_Haven_Florida-hurricane-michael_00000072_pre_disaster_48c52d91-09f2-4444-b4bc-46b134de1a3c.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Lynn_Haven_Florida-hurricane-michael_00000072_pre_disaster_48c52d91-09f2-4444-b4bc-46b134de1a3c.png,Lynn_Haven_Florida-hurricane-michael_00000072_pre_disaster_48c52d91-09f2-4444-b4bc-46b134de1a3c.png,holdout,transformer_explainability,Lynn Haven Florida,10,AmorphousAsphalt,0.694911777973175,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,1,1,False,4640,80.0,0.057467773556709296,0.2,224,224,58,80,1.0,0.0,0.2,1.0,0.2,928,928,4640,4640,0.494,success
Unknown__Lynn_Haven_Florida-hurricane-michael_00000072_pre_disaster_3d26aec9-674c-45ca-aca4-dfa7cd46c964.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Lynn_Haven_Florida-hurricane-michael_00000072_pre_disaster_3d26aec9-674c-45ca-aca4-dfa7cd46c964.png,Lynn_Haven_Florida-hurricane-michael_00000072_pre_disaster_3d26aec9-674c-45ca-aca4-dfa7cd46c964.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.8268813490867615,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,0,1,True,4160,80.0,0.045632474869489695,0.2,224,224,64,65,1.0,0.0,0.2,1.0,0.2,832,832,4160,4160,0.47,success
Unknown__Lynn_Haven_Florida-hurricane-michael_00000077_pre_disaster_b119f1d8-8854-45a0-8acd-f071bf601b7e.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Lynn_Haven_Florida-hurricane-michael_00000077_pre_disaster_b119f1d8-8854-45a0-8acd-f071bf601b7e.png,Lynn_Haven_Florida-hurricane-michael_00000077_pre_disaster_b119f1d8-8854-45a0-8acd-f071bf601b7e.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.9864488244056702,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,1,1,False,3869,80.0,0.09065112918615342,0.20005169294391315,224,224,53,73,1.0,0.0,0.20005169294391315,1.0,0.20005169294391315,774,774,3869,3869,0.487,success
Unknown__Lynn_Haven_Florida-hurricane-michael_00000085_pre_disaster_e75b09c3-862b-43ad-92a5-2c20833f86fe.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Lynn_Haven_Florida-hurricane-michael_00000085_pre_disaster_e75b09c3-862b-43ad-92a5-2c20833f86fe.png,Lynn_Haven_Florida-hurricane-michael_00000085_pre_disaster_e75b09c3-862b-43ad-92a5-2c20833f86fe.png,holdout,transformer_explainability,Lynn Haven Florida,3,AsphaltTiles,0.3718302547931671,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,1,1,False,4864,80.0,0.038603171706199646,0.2002467105263158,224,224,64,76,1.0,0.0,0.2002467105263158,1.0,0.2002467105263158,974,974,4864,4864,0.48,success
Unknown__Lynn_Haven_Florida-hurricane-michael_00000090_pre_disaster_5608e48e-112a-42b8-b916-3e78d3596dbe.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Lynn_Haven_Florida-hurricane-michael_00000090_pre_disaster_5608e48e-112a-42b8-b916-3e78d3596dbe.png,Lynn_Haven_Florida-hurricane-michael_00000090_pre_disaster_5608e48e-112a-42b8-b916-3e78d3596dbe.png,holdout,transformer_explainability,Lynn Haven Florida,10,AmorphousAsphalt,0.5012445449829102,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,5,5,False,5255,80.0,0.04388187453150749,0.20015220700152206,224,224,72,73,0.9999890556280676,1.0944371932389178e-05,0.20019029495718363,1.0,0.20019029495718363,1052,1052,5255,5255,0.473,success
Unknown__Lynn_Haven_Florida-hurricane-michael_00000092_pre_disaster_5f679bcf-d7fb-46ea-89c7-ba940be98943.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Lynn_Haven_Florida-hurricane-michael_00000092_pre_disaster_5f679bcf-d7fb-46ea-89c7-ba940be98943.png,Lynn_Haven_Florida-hurricane-michael_00000092_pre_disaster_5f679bcf-d7fb-46ea-89c7-ba940be98943.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.9630481600761414,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,3710,80.0,0.03361722752451897,0.2,224,224,70,53,1.0,0.0,0.2,1.0,0.2,742,742,3710,3710,0.495,success
Unknown__Lynn_Haven_Florida-hurricane-michael_00000109_pre_disaster_a2c729a0-91d3-4fc1-9b69-799edbb167ab.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Lynn_Haven_Florida-hurricane-michael_00000109_pre_disaster_a2c729a0-91d3-4fc1-9b69-799edbb167ab.png,Lynn_Haven_Florida-hurricane-michael_00000109_pre_disaster_a2c729a0-91d3-4fc1-9b69-799edbb167ab.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.9957142472267151,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,1,1,False,3176,80.0,0.023749535530805596,0.2,224,224,39,85,0.947066574690658,0.052933425309341926,0.19334783960211377,0.9381598793363499,0.19584382871536524,663,622,3217,3176,0.49,success
Unknown__Lynn_Haven_Florida-hurricane-michael_00000112_pre_disaster_ce8d2e26-1dfc-40fb-93c7-b0bd06a24d06.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Lynn_Haven_Florida-hurricane-michael_00000112_pre_disaster_ce8d2e26-1dfc-40fb-93c7-b0bd06a24d06.png,Lynn_Haven_Florida-hurricane-michael_00000112_pre_disaster_ce8d2e26-1dfc-40fb-93c7-b0bd06a24d06.png,holdout,transformer_explainability,Lynn Haven Florida,10,AmorphousAsphalt,0.8224133849143982,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,3,3,False,5184,80.0,0.04490064457058908,0.20003858024691357,224,224,72,72,1.0,0.0,0.20003858024691357,1.0,0.20003858024691357,1037,1037,5184,5184,0.467,success
Unknown__Lynn_Haven_Florida-hurricane-michael_00000147_pre_disaster_269c4b43-a30d-4405-9aea-1ce58d0c1ffd.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Lynn_Haven_Florida-hurricane-michael_00000147_pre_disaster_269c4b43-a30d-4405-9aea-1ce58d0c1ffd.png,Lynn_Haven_Florida-hurricane-michael_00000147_pre_disaster_269c4b43-a30d-4405-9aea-1ce58d0c1ffd.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.7164143919944763,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,4,4,False,4480,80.0,0.039814745634794244,0.2,224,224,64,70,1.0,0.0,0.2,1.0,0.2,896,896,4480,4480,0.481,success
Unknown__Lynn_Haven_Florida-hurricane-michael_00000162_pre_disaster_ec4bfae1-d627-4012-9207-5e4470ecff4d.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Lynn_Haven_Florida-hurricane-michael_00000162_pre_disaster_ec4bfae1-d627-4012-9207-5e4470ecff4d.png,Lynn_Haven_Florida-hurricane-michael_00000162_pre_disaster_ec4bfae1-d627-4012-9207-5e4470ecff4d.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.575031042098999,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,5,5,False,5043,80.0,0.03147471323609352,0.2001585414189457,224,224,87,58,0.9995367013354397,0.00046329866456025243,0.20027761253222287,1.0,0.20027761253222287,1010,1010,5043,5043,0.512,success
Unknown__Lynn_Haven_Florida-hurricane-michael_00000206_pre_disaster_91ed7ee0-f88a-420c-8741-2c6d38e94e44.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Lynn_Haven_Florida-hurricane-michael_00000206_pre_disaster_91ed7ee0-f88a-420c-8741-2c6d38e94e44.png,Lynn_Haven_Florida-hurricane-michael_00000206_pre_disaster_91ed7ee0-f88a-420c-8741-2c6d38e94e44.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.974170446395874,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,4575,80.0,0.05532415360212328,0.2,224,224,75,61,1.0,0.0,0.2,1.0,0.2,915,915,4575,4575,0.484,success
Unknown__Lynn_Haven_Florida-hurricane-michael_00000271_pre_disaster_376fb906-b6a4-4d95-b3e0-2308b3f0fffa.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Lynn_Haven_Florida-hurricane-michael_00000271_pre_disaster_376fb906-b6a4-4d95-b3e0-2308b3f0fffa.png,Lynn_Haven_Florida-hurricane-michael_00000271_pre_disaster_376fb906-b6a4-4d95-b3e0-2308b3f0fffa.png,holdout,transformer_explainability,Lynn Haven Florida,11,AmorphousMembrane,0.9998248219490051,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,3266,80.0,0.03481578677892686,0.2,224,224,74,65,0.6419136991779705,0.3580863008220295,0.1319946452476573,0.5124740124740125,0.15094917330067362,962,493,3735,3266,0.486,success
Unknown__Lynn_Haven_Florida-hurricane-michael_00000287_pre_disaster_4652f9cc-e7b5-47d9-ad0d-4013db1f2d38.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Lynn_Haven_Florida-hurricane-michael_00000287_pre_disaster_4652f9cc-e7b5-47d9-ad0d-4013db1f2d38.png,Lynn_Haven_Florida-hurricane-michael_00000287_pre_disaster_4652f9cc-e7b5-47d9-ad0d-4013db1f2d38.png,holdout,transformer_explainability,Lynn Haven Florida,2,ClayTiles,0.738918662071228,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,4020,80.0,0.037693670392036444,0.2,224,224,67,60,1.0,0.0,0.2,1.0,0.2,804,804,4020,4020,0.481,success
Unknown__Lynn_Haven_Florida-hurricane-michael_00000289_pre_disaster_291c9ce6-3625-4996-9a3e-93dee080ca42.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Lynn_Haven_Florida-hurricane-michael_00000289_pre_disaster_291c9ce6-3625-4996-9a3e-93dee080ca42.png,Lynn_Haven_Florida-hurricane-michael_00000289_pre_disaster_291c9ce6-3625-4996-9a3e-93dee080ca42.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.9826854467391968,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,5,5,False,820,80.0,0.04032028988003731,0.20004145936981757,224,224,67,72,0.32330081630933816,0.6766991836906618,0.35329795299469297,0.48290155440414506,0.5682926829268292,965,466,1319,820,0.489,success
Unknown__Lynn_Haven_Florida-hurricane-michael_00000443_pre_disaster_3a60f076-be97-48f3-9ff9-41b98aae5099.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Lynn_Haven_Florida-hurricane-michael_00000443_pre_disaster_3a60f076-be97-48f3-9ff9-41b98aae5099.png,Lynn_Haven_Florida-hurricane-michael_00000443_pre_disaster_3a60f076-be97-48f3-9ff9-41b98aae5099.png,holdout,transformer_explainability,Lynn Haven Florida,10,AmorphousAsphalt,0.9353430271148682,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,4096,80.0,0.09528067708015442,0.2001953125,224,224,64,64,1.0,0.0,0.2001953125,1.0,0.2001953125,820,820,4096,4096,0.472,success
Unknown__Lynn_Haven_Florida-hurricane-michael_00000501_pre_disaster_5c70d0a5-06a3-400c-86e9-8f4eda97384f.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Lynn_Haven_Florida-hurricane-michael_00000501_pre_disaster_5c70d0a5-06a3-400c-86e9-8f4eda97384f.png,Lynn_Haven_Florida-hurricane-michael_00000501_pre_disaster_5c70d0a5-06a3-400c-86e9-8f4eda97384f.png,holdout,transformer_explainability,Lynn Haven Florida,11,AmorphousMembrane,0.6373544335365295,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,3,3,False,147,80.0,0.048807154595851915,0.2,224,224,80,51,0.06782508815712704,0.9321749118428729,0.10309278350515463,0.11029411764705882,0.6122448979591837,816,90,873,147,0.521,success
Unknown__Lynn_Haven_Florida-hurricane-michael_00000517_pre_disaster_5195ec4a-9e32-40d8-b906-7e35f210df2b.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Lynn_Haven_Florida-hurricane-michael_00000517_pre_disaster_5195ec4a-9e32-40d8-b906-7e35f210df2b.png,Lynn_Haven_Florida-hurricane-michael_00000517_pre_disaster_5195ec4a-9e32-40d8-b906-7e35f210df2b.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.8324497938156128,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,4,4,False,1354,80.0,0.05137689337134362,0.20013630168105406,224,224,71,62,0.4469387241857783,0.5530612758142217,0.28448275862068967,0.5618615209988649,0.3655834564254062,881,495,1740,1354,0.485,success
Unknown__Lynn_Haven_Florida-hurricane-michael_00000521_pre_disaster_83bfe937-15eb-4121-aaa4-dc5a892f214c.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Lynn_Haven_Florida-hurricane-michael_00000521_pre_disaster_83bfe937-15eb-4121-aaa4-dc5a892f214c.png,Lynn_Haven_Florida-hurricane-michael_00000521_pre_disaster_83bfe937-15eb-4121-aaa4-dc5a892f214c.png,holdout,transformer_explainability,Lynn Haven Florida,10,AmorphousAsphalt,0.9580399394035339,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,4224,80.0,0.06310645490884782,0.20004734848484848,224,224,66,64,1.0,0.0,0.20004734848484848,1.0,0.20004734848484848,845,845,4224,4224,0.486,success
Unknown__Lynn_Haven_Florida-hurricane-michael_00000523_pre_disaster_1f6d0e13-0444-462c-a624-f96b0ce20add.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Lynn_Haven_Florida-hurricane-michael_00000523_pre_disaster_1f6d0e13-0444-462c-a624-f96b0ce20add.png,Lynn_Haven_Florida-hurricane-michael_00000523_pre_disaster_1f6d0e13-0444-462c-a624-f96b0ce20add.png,holdout,transformer_explainability,Lynn Haven Florida,10,AmorphousAsphalt,0.7173255085945129,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,1,1,False,3920,80.0,0.05911322385072709,0.2,224,224,70,56,1.0,0.0,0.2,1.0,0.2,784,784,3920,3920,0.487,success
Unknown__Mexico_City_Mexico-mexico-earthquake_00000007_pre_disaster_d4956bb9-ae7e-455f-aff1-5fe1ffeae014.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Mexico_City_Mexico-mexico-earthquake_00000007_pre_disaster_d4956bb9-ae7e-455f-aff1-5fe1ffeae014.png,Mexico_City_Mexico-mexico-earthquake_00000007_pre_disaster_d4956bb9-ae7e-455f-aff1-5fe1ffeae014.png,holdout,transformer_explainability,Mexico City Mexico,11,AmorphousMembrane,0.773145854473114,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,5,5,False,5808,80.0,0.060567127913236644,0.200068870523416,224,224,88,66,1.0,0.0,0.200068870523416,1.0,0.200068870523416,1162,1162,5808,5808,0.513,success
Unknown__Mexico_City_Mexico-mexico-earthquake_00000100_pre_disaster_95a7c428-6e75-4050-9e01-f8be28f87c48.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Mexico_City_Mexico-mexico-earthquake_00000100_pre_disaster_95a7c428-6e75-4050-9e01-f8be28f87c48.png,Mexico_City_Mexico-mexico-earthquake_00000100_pre_disaster_95a7c428-6e75-4050-9e01-f8be28f87c48.png,holdout,transformer_explainability,Mexico City Mexico,9,AmorphousConcrete,0.4834432601928711,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,5,5,False,3564,80.0,0.08900681585073474,0.20015991471215352,224,224,56,67,0.9486296171923938,0.05137038280760618,0.1962850013861935,0.9427430093209055,0.19865319865319866,751,708,3607,3564,0.488,success
Unknown__Osage_Oklahoma-midwest-flooding_00000077_pre_disaster_aefbe509-5ddf-4b16-9ecb-51b5ec5fae6a.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Osage_Oklahoma-midwest-flooding_00000077_pre_disaster_aefbe509-5ddf-4b16-9ecb-51b5ec5fae6a.png,Osage_Oklahoma-midwest-flooding_00000077_pre_disaster_aefbe509-5ddf-4b16-9ecb-51b5ec5fae6a.png,holdout,transformer_explainability,Osage Oklahoma,11,AmorphousMembrane,0.9999727010726929,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,4,4,False,4519,80.0,0.07312221080064774,0.20017559262510976,224,224,67,68,0.9879891945521171,0.012010805447882958,0.19572875385292823,0.9747807017543859,0.19672493914582873,912,889,4542,4519,0.477,success
Unknown__Osage_Oklahoma-midwest-flooding_00000077_pre_disaster_78d4fdaf-bf44-4083-a2f9-693b0e78a1f0.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Osage_Oklahoma-midwest-flooding_00000077_pre_disaster_78d4fdaf-bf44-4083-a2f9-693b0e78a1f0.png,Osage_Oklahoma-midwest-flooding_00000077_pre_disaster_78d4fdaf-bf44-4083-a2f9-693b0e78a1f0.png,holdout,transformer_explainability,Osage Oklahoma,2,ClayTiles,0.9999641180038452,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,3,3,False,3589,80.0,0.03754911720752716,0.2000555709919422,224,224,59,61,0.9958816963807565,0.004118303619243495,0.19894268224819142,0.9930555555555556,0.19921983839509613,720,715,3594,3589,0.478,success
Unknown__Osage_Oklahoma-midwest-flooding_00000103_pre_disaster_07a2b920-7e36-4b99-8077-6c8e3c744645.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Osage_Oklahoma-midwest-flooding_00000103_pre_disaster_07a2b920-7e36-4b99-8077-6c8e3c744645.png,Osage_Oklahoma-midwest-flooding_00000103_pre_disaster_07a2b920-7e36-4b99-8077-6c8e3c744645.png,holdout,transformer_explainability,Osage Oklahoma,10,AmorphousAsphalt,0.9429739713668823,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,0,1,True,4998,80.0,0.04732264652848249,0.2,224,224,85,59,0.9938187811557155,0.0061812188442844675,0.19780439121756488,0.9880358923230309,0.19827931172468988,1003,991,5010,4998,0.509,success
Unknown__Osage_Oklahoma-midwest-flooding_00000109_pre_disaster_8f308553-e5b9-45e5-ba2b-0b116f0dc1d4.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Osage_Oklahoma-midwest-flooding_00000109_pre_disaster_8f308553-e5b9-45e5-ba2b-0b116f0dc1d4.png,Osage_Oklahoma-midwest-flooding_00000109_pre_disaster_8f308553-e5b9-45e5-ba2b-0b116f0dc1d4.png,holdout,transformer_explainability,Osage Oklahoma,6,MetalSheetMaterials,0.9989033937454224,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,4428,80.0,0.04359530061483383,0.2000903342366757,224,224,54,82,1.0,0.0,0.2000903342366757,1.0,0.2000903342366757,886,886,4428,4428,0.512,success
Unknown__Osage_Oklahoma-midwest-flooding_00000109_pre_disaster_4e6e69eb-b3a4-4e0a-84cf-4cab9e9784a9.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Osage_Oklahoma-midwest-flooding_00000109_pre_disaster_4e6e69eb-b3a4-4e0a-84cf-4cab9e9784a9.png,Osage_Oklahoma-midwest-flooding_00000109_pre_disaster_4e6e69eb-b3a4-4e0a-84cf-4cab9e9784a9.png,holdout,transformer_explainability,Osage Oklahoma,6,MetalSheetMaterials,0.3377615809440613,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,1,1,False,946,80.0,0.02894266955554486,0.2,224,224,60,65,0.16287922585353146,0.8371207741464686,0.04606060606060606,0.09743589743589744,0.080338266384778,780,76,1650,946,0.489,success
Unknown__Osage_Oklahoma-midwest-flooding_00000113_pre_disaster_12dd638f-3427-433f-b42d-eb629772200f.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Osage_Oklahoma-midwest-flooding_00000113_pre_disaster_12dd638f-3427-433f-b42d-eb629772200f.png,Osage_Oklahoma-midwest-flooding_00000113_pre_disaster_12dd638f-3427-433f-b42d-eb629772200f.png,holdout,transformer_explainability,Osage Oklahoma,11,AmorphousMembrane,0.9991550445556641,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,4,4,False,4542,80.0,0.052394740283489255,0.20008804754567466,224,224,77,59,0.9997752101573797,0.00022478984262025783,0.2001321003963012,1.0,0.2001321003963012,909,909,4542,4542,0.509,success
Unknown__Osage_Oklahoma-midwest-flooding_00000114_pre_disaster_3654f0a1-ddc4-428d-a6c9-323a9bd41391.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Osage_Oklahoma-midwest-flooding_00000114_pre_disaster_3654f0a1-ddc4-428d-a6c9-323a9bd41391.png,Osage_Oklahoma-midwest-flooding_00000114_pre_disaster_3654f0a1-ddc4-428d-a6c9-323a9bd41391.png,holdout,transformer_explainability,Osage Oklahoma,6,MetalSheetMaterials,0.9025429487228394,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,1,1,False,4900,80.0,0.03407879397273066,0.2,224,224,70,70,1.0,0.0,0.2,1.0,0.2,980,980,4900,4900,0.492,success
Unknown__Osage_Oklahoma-midwest-flooding_00000120_pre_disaster_3fb115c7-3db2-4a45-be7a-70cc454417b6.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Osage_Oklahoma-midwest-flooding_00000120_pre_disaster_3fb115c7-3db2-4a45-be7a-70cc454417b6.png,Osage_Oklahoma-midwest-flooding_00000120_pre_disaster_3fb115c7-3db2-4a45-be7a-70cc454417b6.png,holdout,transformer_explainability,Osage Oklahoma,11,AmorphousMembrane,0.8138996362686157,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,2834,80.0,0.07615604847669602,0.20021037868162692,224,224,46,62,0.9922783612755153,0.007721638724484703,0.19936597393448396,0.9912434325744308,0.19971771347918138,571,566,2839,2834,0.505,success
